Brand,Model,CPU,GPU,RAM_GB,Storage_Type,Storage_GB,Touchscreen,Weight_kg,Screen_Size_inch,Discount_percent,Price_SGD,Brand_Discount,Member_Discount
HP,Omen 15,Intel i5-14500H,Intel Iris Xe,8,SSD,2048,TRUE,2.29,15.6,2.86,1634.76,5,98.09
HP,Omen 15,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,8,SSD,256,FALSE,3.36,18.4,4.97,2365.89,5,141.95
HP,Spectre x360,Intel i7-14700H,NVIDIA RTX 4070,16,SSD,256,TRUE,1.64,15.6,11.05,2152.53,5,150.68
HP,Spectre x360,Intel i5-14600H,Intel Iris Xe,8,SSD,256,FALSE,1.05,14,14.25,1117.46,5,78.22
HP,Envy 13,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,512,FALSE,2.16,15.6,1.48,1576.65,5,94.60
HP,Envy 13,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,4096,FALSE,3.47,18.4,9.63,2719.58,5,190.37
HP,Omen 15,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,128,SSD,256,TRUE,2.74,17.3,8.57,2373.39,5,118.67
HP,Pavilion 15,AMD Ryzen 5 8600H,NVIDIA RTX 3050,32,SSD,2048,FALSE,2.22,16,2.23,1749.93,5,122.50
HP,Pavilion 15,Intel i7-14800H,NVIDIA RTX 4060,128,SSD,4096,FALSE,3.08,17.3,9.78,2682.46,5,187.77
HP,EliteBook 840,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,2048,FALSE,2.55,17.3,5.13,3268.04,5,163.40
HP,Envy 13,AMD Ryzen 7 8800H,NVIDIA RTX 4060,128,SSD,1024,FALSE,3.05,17.3,4.07,2320.05,5,162.40
HP,Omen 15,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,32,SSD,4096,FALSE,1.17,13.3,4.18,3040.18,5,182.41
HP,Spectre x360,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,64,SSD,1024,TRUE,3.14,18.4,4.23,2866.23,5,143.31
HP,Omen 15,Intel i5-14500H,Intel Iris Xe,8,SSD,4096,TRUE,1.26,13.3,2.76,1948.76,5,97.44
HP,Omen 15,Intel i5-14500H,NVIDIA RTX 4050,128,SSD,256,TRUE,1.57,15.6,10.17,2007.23,5,140.51
HP,Envy 13,Intel i7-14700H,NVIDIA RTX 4060,32,SSD,2048,TRUE,1.65,16,11.25,2066.01,5,103.30
HP,Pavilion 15,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,256,TRUE,2.99,17.3,6.48,2181.28,5,109.06
HP,Envy 13,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,128,SSD,512,TRUE,1.49,14,8.37,2479.14,5,148.75
HP,Envy 13,Intel i7-14700H,NVIDIA RTX 4070,16,SSD,4096,TRUE,3.03,18.4,4.56,2888.2,5,144.41
HP,Envy 13,Intel i7-14800H,NVIDIA RTX 4070,16,SSD,256,TRUE,1.87,15.6,3.58,2388.12,5,143.29
HP,Pavilion 15,AMD Ryzen 7 8800H,AMD Radeon 780M,8,SSD,4096,FALSE,3.07,18.4,12.21,1734.41,5,86.72
HP,Spectre x360,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,2048,FALSE,2.7,18.4,14.24,2954.22,5,206.80
HP,Envy 13,AMD Ryzen 7 8800H,NVIDIA RTX 4060,16,SSD,4096,TRUE,3.36,18.4,5.45,2299.16,5,114.96
HP,Omen 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,64,SSD,512,TRUE,3.31,18.4,7.07,3010.23,5,210.72
HP,EliteBook 840,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,4096,TRUE,3.32,17.3,2.96,3478.17,5,243.47
HP,Spectre x360,AMD Ryzen 7 8800H,AMD Radeon 780M,8,SSD,2048,FALSE,2.36,15.6,5.3,1622.79,5,81.14
HP,Envy 13,Intel i5-14500H,NVIDIA RTX 3050,128,SSD,2048,TRUE,1.87,15.6,8.87,2252.12,5,157.65
HP,Spectre x360,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,1024,TRUE,2.89,17.3,7.17,2137.46,5,128.25
HP,Omen 15,AMD Ryzen 9 8900HX,AMD Radeon 780M,8,SSD,1024,FALSE,2.14,16,1.41,1714.1,5,102.85
HP,Pavilion 15,AMD Ryzen 9 8900HX,AMD Radeon 780M,32,SSD,512,TRUE,1.64,16,10.73,1753.08,5,87.65
HP,Spectre x360,Intel i5-14600H,NVIDIA RTX 4050,8,SSD,256,FALSE,1.32,14,10.22,1348.02,5,67.40
HP,EliteBook 840,Intel i5-14600H,Intel Iris Xe,64,SSD,2048,FALSE,3.45,18.4,14.46,1566.53,5,78.33
HP,Omen 15,AMD Ryzen 5 8600H,AMD Radeon 680M,8,SSD,256,TRUE,1.93,16,4.28,1356.77,5,81.41
HP,Spectre x360,Intel i7-14700H,NVIDIA RTX 4060,8,SSD,1024,FALSE,1.26,14,11.92,1679.27,5,100.76
HP,Omen 15,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,2048,FALSE,1.01,13.3,0.08,3594.7,5,179.74
HP,Omen 15,Intel i5-14500H,NVIDIA RTX 3050,128,SSD,1024,TRUE,2.57,17.3,2.08,2237.71,5,156.64
HP,EliteBook 840,Intel i5-14600H,Intel Iris Xe,128,SSD,512,TRUE,1.84,16,12.13,1819.07,5,127.33
HP,EliteBook 840,Intel i5-14500H,NVIDIA RTX 4050,8,SSD,2048,TRUE,1.54,15.6,14.46,1647.94,5,115.36
HP,Pavilion 15,Intel i9-14900HK,NVIDIA RTX 4070,16,SSD,4096,FALSE,3.09,18.4,9.77,2763.43,5,138.17
HP,Spectre x360,AMD Ryzen 7 8800H,NVIDIA RTX 4060,128,SSD,2048,TRUE,2.87,17.3,2,2696.4,5,188.75
HP,Envy 13,Intel i5-14600H,Intel Iris Xe,64,SSD,256,TRUE,1.08,13.3,7.98,1619.88,5,97.19
HP,EliteBook 840,Intel i5-14500H,Intel Iris Xe,128,SSD,4096,FALSE,1.38,14,7.36,2275.54,5,136.53
HP,Omen 15,Intel i9-14900HK,NVIDIA RTX 4080,128,SSD,256,FALSE,1.78,16,13.64,2861.04,5,143.05
HP,Pavilion 15,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,512,FALSE,3.09,17.3,6.19,1928.97,5,96.45
HP,Pavilion 15,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,1024,FALSE,1.43,13.3,2.87,3232.16,5,161.61
HP,Omen 15,Intel Core Ultra 7 15500H,Intel Arc A750M,32,SSD,512,TRUE,2.57,18.4,2.66,2355.62,5,117.78
HP,Envy 13,Intel i9-14900HK,NVIDIA RTX 4080,32,SSD,512,TRUE,2.34,15.6,0.01,2943.92,5,176.64
HP,Omen 15,AMD Ryzen 5 8600H,AMD Radeon 680M,16,SSD,4096,TRUE,1.31,13.3,2.69,2011.89,5,120.71
HP,Pavilion 15,Intel i5-14500H,Intel Iris Xe,32,SSD,4096,TRUE,2.64,17.3,0.5,2062.21,5,144.35
HP,Pavilion 15,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,32,SSD,512,TRUE,1.22,13.3,7.72,2572.74,5,180.09
HP,EliteBook 840,Intel i5-14600H,NVIDIA RTX 4050,64,SSD,4096,FALSE,1.44,13.3,8.17,2172.01,5,130.32
HP,Envy 13,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,256,FALSE,2.99,17.3,7.94,2176.9,5,130.61
HP,Pavilion 15,Intel i5-14600H,NVIDIA RTX 3050,128,SSD,4096,FALSE,2.51,17.3,11.45,2288.83,5,160.22
HP,Spectre x360,Intel i7-14800H,NVIDIA RTX 4080,16,SSD,256,FALSE,3.08,17.3,12.53,2149.39,5,107.47
HP,Spectre x360,Intel i5-14500H,NVIDIA RTX 3050,64,SSD,2048,FALSE,3.35,18.4,7.59,1821.03,5,127.47
HP,Pavilion 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,4096,TRUE,1.25,13.3,0.8,3363.06,5,201.78
HP,Pavilion 15,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,1024,TRUE,3,18.4,9.7,2040.59,5,102.03
HP,Omen 15,Intel Core Ultra 9 15700H,Intel Arc A750M,16,SSD,512,TRUE,2.83,18.4,4.29,2409.75,5,144.59
HP,Spectre x360,Intel i7-14800H,NVIDIA RTX 4070,32,SSD,4096,FALSE,2.81,17.3,5.48,2850.49,5,199.53
HP,Envy 13,Intel i7-14800H,NVIDIA RTX 4080,128,SSD,256,TRUE,3.18,17.3,4.74,3159.78,5,221.18
HP,Pavilion 15,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,1024,FALSE,1.07,13.3,4.24,3242.65,5,194.56
HP,Pavilion 15,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,128,SSD,256,FALSE,1.12,14,11,3123.71,5,218.66
HP,Envy 13,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,1024,FALSE,1.01,14,9.61,3010.99,5,180.66
HP,Envy 13,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,32,SSD,4096,FALSE,1.26,13.3,5.1,3366.36,5,235.65
HP,Omen 15,AMD Ryzen 7 8800H,NVIDIA RTX 4060,128,SSD,512,FALSE,2.84,17.3,12.19,2045.73,5,102.29
HP,Spectre x360,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,2048,FALSE,1.25,13.3,2.06,1847.64,5,92.38
HP,EliteBook 840,AMD Ryzen 7 8800H,NVIDIA RTX 4060,64,SSD,256,TRUE,3.28,17.3,5.06,2013.18,5,100.66
HP,Omen 15,Intel i5-14600H,NVIDIA RTX 4050,8,SSD,256,TRUE,2.24,15.6,3.5,1563.92,5,93.84
HP,Omen 15,Intel i5-14600H,NVIDIA RTX 3050,16,SSD,2048,FALSE,3.46,18.4,12.67,1525.92,5,91.56
HP,Envy 13,Intel i5-14500H,Intel Iris Xe,16,SSD,256,FALSE,2.44,16,7.88,1173.34,5,70.40
HP,EliteBook 840,Intel Core Ultra 7 15500H,Intel Arc A750M,128,SSD,2048,TRUE,1.19,14,2.19,3317.14,5,232.20
HP,Omen 15,Intel i5-14500H,NVIDIA RTX 4050,128,SSD,256,FALSE,1.05,13.3,1.91,2075.08,5,124.50
HP,Envy 13,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,64,SSD,1024,FALSE,1.77,16,10.73,2029.2,5,101.46
HP,EliteBook 840,Intel Core Ultra 7 15500H,Intel Arc A750M,128,SSD,512,TRUE,2.07,16,0.63,2977.63,5,178.66
HP,Pavilion 15,Intel Core Ultra 7 15500H,Intel Arc A750M,8,SSD,512,TRUE,2.44,15.6,3.74,2187.21,5,109.36
HP,EliteBook 840,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,512,TRUE,3.1,18.4,3.76,2737.71,5,164.26
HP,Spectre x360,AMD Ryzen 5 8600H,AMD Radeon 680M,8,SSD,1024,TRUE,2.77,18.4,10.01,1390.15,5,83.41
HP,Omen 15,AMD Ryzen 5 8600H,NVIDIA RTX 4050,64,SSD,1024,TRUE,3.11,17.3,2.84,1945.94,5,97.30
HP,Omen 15,AMD Ryzen 7 8800H,NVIDIA RTX 4060,32,SSD,256,TRUE,2.19,16,9.33,1777.22,5,124.41
HP,Omen 15,Intel i7-14700H,NVIDIA RTX 4060,128,SSD,256,FALSE,1.27,13.3,5.58,2255.6,5,135.34
HP,EliteBook 840,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,1024,FALSE,1.32,13.3,9.66,1759.38,5,87.97
HP,Envy 13,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,2048,FALSE,2.05,15.6,13.28,2999.22,5,209.95
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4060,32,SSD,1024,TRUE,1.14,14,3.07,2105.42,10,126.33
Lenovo,Yoga Slim 7,Intel i5-14600H,Intel Iris Xe,32,SSD,2048,FALSE,1.65,16,4.96,1534.04,10,76.70
Lenovo,ThinkBook 14s,Intel Core Ultra 7 15500H,Intel Arc A750M,16,SSD,512,FALSE,3.35,18.4,8.58,1865.41,10,130.58
Lenovo,ThinkBook 14s,Intel i5-14600H,Intel Iris Xe,32,SSD,2048,TRUE,1.04,14,9.64,1641.37,10,82.07
Lenovo,Legion 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,8,SSD,2048,TRUE,2.18,15.6,10.44,2386.07,10,119.30
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,128,SSD,256,TRUE,2.07,16,3.45,2696.32,10,134.82
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,1024,FALSE,1.23,13.3,3.86,2747.27,10,164.84
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,SSD,512,FALSE,2.25,16,3.34,2465.79,10,147.95
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,512,TRUE,2.26,15.6,7.16,1518.85,10,106.32
Lenovo,IdeaPad 5,Intel Core Ultra 7 15500H,Intel Arc A750M,128,SSD,256,FALSE,2.09,15.6,4.42,2493.65,10,174.56
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,128,SSD,2048,FALSE,2.97,18.4,0.8,3531.72,10,247.22
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4080,64,SSD,2048,TRUE,3.32,17.3,7.4,2889.14,10,144.46
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4080,128,SSD,256,TRUE,2.25,15.6,2.64,3079.59,10,184.78
Lenovo,ThinkBook 14s,AMD Ryzen 5 8600H,NVIDIA RTX 4050,32,SSD,2048,FALSE,2.12,16,11.78,1550.33,10,108.52
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4060,64,SSD,256,TRUE,2.99,18.4,6.7,1979.55,10,118.77
Lenovo,Yoga Slim 7,AMD Ryzen 7 8800H,NVIDIA RTX 4060,8,SSD,4096,FALSE,2.46,16,1.12,2098.13,10,125.89
Lenovo,ThinkBook 14s,Intel i5-14600H,Intel Iris Xe,8,SSD,2048,FALSE,2.6,18.4,4.21,1409.41,10,70.47
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,Intel Arc A750M,64,SSD,2048,TRUE,1.21,13.3,0.63,2830.3,10,169.82
Lenovo,IdeaPad 5,Intel i5-14600H,Intel Iris Xe,128,SSD,1024,FALSE,1.16,13.3,2.88,1892.12,10,132.45
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,Intel Arc A750M,64,SSD,4096,FALSE,1.9,16,5.42,2916.58,10,174.99
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,256,FALSE,2.98,17.3,9.2,2250.76,10,112.54
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,SSD,256,FALSE,2.73,18.4,10.05,1253.4,10,62.67
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 7 8800H,NVIDIA RTX 4070,8,SSD,1024,TRUE,2.7,17.3,11.02,2068.8,10,144.82
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,Intel Iris Xe,8,SSD,256,FALSE,1.03,14,7.18,1133.88,10,68.03
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,512,FALSE,2.1,16,7.24,2284.75,10,159.93
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,AMD Radeon 780M,64,SSD,4096,TRUE,2.66,17.3,11.66,2198.52,10,153.90
Lenovo,Legion 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,32,SSD,2048,FALSE,2.22,16,0.61,1914.79,10,134.04
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,1024,FALSE,1.03,13.3,10.24,2461.41,10,123.07
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,Intel Arc A750M,32,SSD,1024,TRUE,2.31,15.6,10.1,2323.41,10,116.17
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4080,16,SSD,1024,TRUE,1.31,13.3,4.1,2853.52,10,199.75
Lenovo,Legion 5,Intel i5-14600H,Intel Iris Xe,32,SSD,2048,FALSE,1.47,13.3,14.38,1391.26,10,97.39
Lenovo,Yoga Slim 7,AMD Ryzen 5 8600H,NVIDIA RTX 3050,8,SSD,512,FALSE,1.9,16,2.06,1332.93,10,93.31
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,256,FALSE,2.31,16,1.76,1435.56,10,100.49
Lenovo,ThinkBook 14s,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,512,TRUE,1.82,16,12.03,2696.91,10,134.85
Lenovo,Yoga Slim 7,Intel i7-14700H,NVIDIA RTX 4070,64,SSD,512,FALSE,2.11,16,11.34,2159.36,10,151.16
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,Intel Arc A750M,64,SSD,256,TRUE,3.45,17.3,10.18,2349.63,10,117.48
Lenovo,Legion 5,Intel Core Ultra 7 15500H,Intel Arc A750M,128,SSD,2048,FALSE,1.51,16,6.12,2814.49,10,140.72
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,64,SSD,4096,FALSE,1.91,16,4.86,2443.03,10,171.01
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4080,16,SSD,1024,FALSE,1.44,14,7.21,2493.81,10,174.57
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,1024,TRUE,3.13,18.4,0.63,2451.21,10,122.56
Lenovo,ThinkBook 14s,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,SSD,4096,FALSE,2.98,18.4,7.03,2885.63,10,201.99
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,NVIDIA RTX 4050,128,SSD,256,TRUE,2.16,15.6,5.47,1982.11,10,99.11
Lenovo,Yoga Slim 7,Intel i5-14500H,Intel Iris Xe,16,SSD,512,FALSE,2.47,15.6,3.8,1215.21,10,85.06
Lenovo,Legion 5,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,512,FALSE,1.57,15.6,6.12,1870.44,10,112.23
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,2048,FALSE,1.34,13.3,10.72,1643.49,10,82.17
Lenovo,IdeaPad 5,Intel i7-14700H,NVIDIA RTX 4070,64,SSD,2048,TRUE,3.15,18.4,3.23,2781.09,10,139.05
Lenovo,Legion 5,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,512,TRUE,1.1,14,13.5,2664.94,10,133.25
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4060,128,SSD,512,FALSE,3.24,18.4,13.97,1999.64,10,99.98
Lenovo,IdeaPad 5,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,16,SSD,1024,FALSE,3.39,17.3,6.1,2413.98,10,168.98
Lenovo,ThinkBook 14s,Intel i5-14600H,NVIDIA RTX 4050,32,SSD,512,FALSE,1.13,14,1.63,1593.2,10,111.52
Lenovo,Legion 5,AMD Ryzen 5 8600H,NVIDIA RTX 4050,16,SSD,4096,TRUE,1.86,15.6,5.48,1977.52,10,98.88
Lenovo,ThinkPad X1 Carbon,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,512,FALSE,1.69,16,8.15,2152.9,10,150.70
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,8,SSD,1024,TRUE,3.33,18.4,1.03,2494.68,10,174.63
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,SSD,4096,TRUE,1.24,13.3,5.5,3218.03,10,225.26
Lenovo,Yoga Slim 7,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,16,SSD,4096,FALSE,2.82,17.3,4.19,2739.2,10,136.96
Lenovo,ThinkPad X1 Carbon,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,1024,TRUE,1.36,13.3,14.02,2701.14,10,135.06
Lenovo,ThinkBook 14s,AMD Ryzen 7 8800H,AMD Radeon 780M,128,SSD,2048,FALSE,1.33,13.3,1.81,2227.68,10,111.38
Lenovo,ThinkBook 14s,Intel Core Ultra 7 15500H,Intel Arc A750M,32,SSD,4096,TRUE,2.46,15.6,5.2,2711.86,10,162.71
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,128,SSD,1024,TRUE,1.34,13.3,6.95,3227.56,10,193.65
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4070,128,SSD,1024,FALSE,1.01,14,6.18,3036.06,10,182.16
Lenovo,Yoga Slim 7,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,16,SSD,4096,FALSE,1.29,13.3,2.8,2825.76,10,169.55
Lenovo,Legion 5,Intel i7-14800H,NVIDIA RTX 4070,8,SSD,256,TRUE,2.71,18.4,14.67,1954.59,10,117.28
Lenovo,Legion 5,AMD Ryzen 5 8600H,NVIDIA RTX 3050,64,SSD,2048,TRUE,1.2,14,13.83,1789.98,10,89.50
Lenovo,Legion 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,8,SSD,2048,FALSE,1.89,15.6,7.46,2489.52,10,174.27
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4080,64,SSD,4096,TRUE,2.49,15.6,4.35,3399.69,10,169.98
Lenovo,IdeaPad 5,AMD Ryzen 5 8600H,NVIDIA RTX 3050,64,SSD,1024,TRUE,1.21,13.3,5.5,1812.71,10,108.76
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,256,TRUE,2.64,18.4,6.3,1378.66,10,82.72
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,AMD Radeon 780M,32,SSD,512,FALSE,1.46,14,0.04,1727.86,10,120.95
Lenovo,ThinkBook 14s,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,1024,TRUE,1.34,13.3,12.41,3060.19,10,153.01
Lenovo,Yoga Slim 7,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,1024,TRUE,1.21,14,5.85,2306.64,10,161.46
Lenovo,ThinkBook 14s,Intel i5-14500H,Intel Iris Xe,16,SSD,256,TRUE,1.37,13.3,2.04,1369.72,10,95.88
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 4050,16,SSD,1024,FALSE,2.46,15.6,14.11,1326.03,10,79.56
Lenovo,Legion 5,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,1024,FALSE,1.39,13.3,2.61,2542.51,10,177.98
Lenovo,IdeaPad 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,32,SSD,512,FALSE,1.48,14,12.03,2287.95,10,137.28
Lenovo,ThinkBook 14s,AMD Ryzen 5 8600H,NVIDIA RTX 4050,128,SSD,1024,TRUE,2.56,17.3,4.11,2117.55,10,127.05
Lenovo,IdeaPad 5,Intel i7-14700H,NVIDIA RTX 4060,32,SSD,4096,FALSE,2.95,18.4,13.98,1966.43,10,137.65
Lenovo,ThinkPad X1 Carbon,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,128,SSD,1024,TRUE,1.28,14,9.03,3187.21,10,191.23
Lenovo,IdeaPad 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,SSD,1024,TRUE,3.37,17.3,5.38,2259.46,10,112.97
Lenovo,ThinkPad X1 Carbon,Intel i5-14600H,Intel Iris Xe,16,SSD,2048,TRUE,2.83,18.4,4.34,1591.97,10,79.60
Lenovo,Yoga Slim 7,Intel i9-14900HK,NVIDIA RTX 4080,64,SSD,1024,TRUE,1.46,13.3,14.14,2706.06,10,135.30
Lenovo,Legion 5,Intel Core Ultra 9 15700H,NVIDIA RTX 4070,128,SSD,2048,TRUE,1.3,14,11.75,3232.16,10,193.93
Lenovo,IdeaPad 5,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,256,TRUE,1.4,13.3,13.04,2290.01,10,114.50
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 4050,128,SSD,1024,TRUE,1.09,13.3,4.88,2204.99,10,154.35
Lenovo,ThinkBook 14s,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,2048,TRUE,1.3,13.3,8.12,1655.65,10,99.34
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 4050,64,SSD,512,FALSE,2.33,15.6,11.89,1510.76,10,105.75
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,8,SSD,256,FALSE,1.55,16,14.26,1214.34,10,72.86
Lenovo,Legion 5,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,512,TRUE,1.27,13.3,2.49,2978.39,10,148.92
Lenovo,Legion 5,Intel Core Ultra 9 15700H,Intel Arc A750M,32,SSD,2048,FALSE,1.4,13.3,12.87,2304.77,10,138.29
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4070,16,SSD,512,FALSE,2.14,15.6,7.69,2187.41,10,131.24
Lenovo,Legion 5,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,256,FALSE,3.07,17.3,13.71,1237.07,10,74.22
Lenovo,IdeaPad 5,Intel i5-14600H,NVIDIA RTX 4050,64,SSD,1024,TRUE,1.95,16,14.75,1670.97,10,100.26
Lenovo,Yoga Slim 7,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,64,SSD,2048,TRUE,1.44,14,14.67,2640.55,10,184.84
Lenovo,Legion 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,16,SSD,256,FALSE,1.28,13.3,11.63,1423.15,10,85.39
Lenovo,ThinkPad X1 Carbon,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,128,SSD,4096,FALSE,3.3,17.3,3.08,2785.38,10,194.98
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,512,TRUE,1.86,15.6,14.15,2305.51,10,115.28
Lenovo,ThinkBook 14s,Intel i9-14900HK,NVIDIA RTX 4080,8,SSD,2048,FALSE,2.55,17.3,3.51,2654.26,10,132.71
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4070,128,SSD,256,TRUE,3.35,17.3,4.34,2847.58,10,199.33
Lenovo,Legion 5,AMD Ryzen 7 8800H,NVIDIA RTX 4070,64,SSD,512,TRUE,3.42,18.4,7.77,2358.5,10,117.93
Lenovo,Yoga Slim 7,Intel i7-14800H,NVIDIA RTX 4060,8,SSD,256,TRUE,2.96,17.3,11.6,1628.01,10,113.96
Lenovo,ThinkPad X1 Carbon,Intel i5-14500H,Intel Iris Xe,8,SSD,2048,TRUE,2.65,17.3,14.93,1362.35,10,81.74
Lenovo,Yoga Slim 7,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,4096,TRUE,1.13,14,10.39,1966.61,10,98.33
Lenovo,Legion 5,Intel i5-14600H,NVIDIA RTX 3050,32,SSD,1024,TRUE,2.74,17.3,6.93,1621.56,10,81.08
Lenovo,IdeaPad 5,AMD Ryzen 7 8800H,AMD Radeon 780M,64,SSD,4096,TRUE,1.05,13.3,12.97,2099.84,10,125.99
Lenovo,Yoga Slim 7,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,2048,FALSE,1.82,16,10.01,1957.56,10,117.45
Lenovo,Yoga Slim 7,Intel i5-14500H,NVIDIA RTX 4050,32,SSD,2048,FALSE,1.04,13.3,13.72,1594.38,10,79.72
